seed,num_clients,alpha,security_mode,aggregator,attack,malicious_fraction,accuracy,auroc,precision,recall,f1,sensitivity,specificity,val_accuracy,mean_round_latency_s,std_round_latency_s,rounds_to_convergence
11,25,1.0,native_pq,krum,label_flip,0.2,0.375,,0.0,0.0,0.0,0.0,1.0,0.25763358778625955,13.441308225000048,0.18129297584634457,20
11,25,1.0,native_pq,krum,sign_flip,0.2,0.375,,0.0,0.0,0.0,0.0,1.0,0.25763358778625955,13.541250380000056,0.338579585441094,20
22,25,0.1,classical,fedavg,none,0.0,0.3557692307692308,0.47264957264957264,0.125,0.005128205128205128,0.009852216748768473,0.005128205128205128,0.9401709401709402,0.26145038167938933,13.471375755000214,0.1920434448190592,20
22,25,0.1,hybrid_pq,fedavg,none,0.0,0.3557692307692308,0.47264957264957264,0.125,0.005128205128205128,0.009852216748768473,0.005128205128205128,0.9401709401709402,0.26145038167938933,13.67472419000018,0.31297020749969534,20
22,25,0.1,native_pq,fedavg,none,0.0,0.3557692307692308,0.47264957264957264,0.125,0.005128205128205128,0.009852216748768473,0.005128205128205128,0.9401709401709402,0.26145038167938933,13.54762625999987,0.20473155900696438,20
22,25,0.5,classical,fedavg,none,0.0,0.3525641025641026,0.4632478632478632,0.26666666666666666,0.020512820512820513,0.0380952380952381,0.020512820512820513,0.905982905982906,0.2729007633587786,13.571643089999565,0.36120734164392876,20
22,25,0.5,hybrid_pq,fedavg,none,0.0,0.3525641025641026,0.4632478632478632,0.26666666666666666,0.020512820512820513,0.0380952380952381,0.020512820512820513,0.905982905982906,0.2729007633587786,13.664845774999995,0.3908131914487403,20
22,25,0.5,native_pq,fedavg,none,0.0,0.3525641025641026,0.4632478632478632,0.26666666666666666,0.020512820512820513,0.0380952380952381,0.020512820512820513,0.905982905982906,0.2729007633587786,13.794268044999935,0.6618710363700429,20
22,25,1.0,classical,fedavg,none,0.0,0.3525641025641026,0.4632478632478632,0.26666666666666666,0.020512820512820513,0.0380952380952381,0.020512820512820513,0.905982905982906,0.2729007633587786,13.995670069999893,0.5890271315692303,20
22,25,1.0,hybrid_pq,fedavg,none,0.0,0.3525641025641026,0.4632478632478632,0.26666666666666666,0.020512820512820513,0.0380952380952381,0.020512820512820513,0.905982905982906,0.2729007633587786,13.976727835000148,0.30689126369898945,20
22,25,1.0,native_pq,fedavg,none,0.0,0.3525641025641026,0.4632478632478632,0.26666666666666666,0.020512820512820513,0.0380952380952381,0.020512820512820513,0.905982905982906,0.2729007633587786,13.860799960000113,0.3331425189976471,20
22,5,1.0,classical,fedavg,none,0.0,0.6201923076923077,0.5294871794871795,0.6408839779005525,0.8923076923076924,0.7459807073954984,0.8923076923076924,0.16666666666666666,0.6851145038167938,11.763967470000047,0.4137897651970515,20
22,5,1.0,hybrid_pq,fedavg,none,0.0,0.6201923076923077,0.5294871794871795,0.6408839779005525,0.8923076923076924,0.7459807073954984,0.8923076923076924,0.16666666666666666,0.6851145038167938,11.731425809999829,0.2634732422710812,20
22,5,1.0,native_pq,fedavg,none,0.0,0.6201923076923077,0.5294871794871795,0.6408839779005525,0.8923076923076924,0.7459807073954984,0.8923076923076924,0.16666666666666666,0.6851145038167938,11.641530135000167,0.19203870185713837,20
